label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
Sep-25,0.011,ee-chart Parque de las Avenidas Diferencia mensual NDVI.csv,Parque de las Avenidas\ee-chart Parque de las Avenidas Diferencia mensual NDVI.csv,Parque de las Avenidas,MENSUAL,11,374
Nov-24,0.017,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,1,375
Dec-24,-0.027,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,2,376
Jan-25,-0.037,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,3,377
Feb-25,-0.055,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,4,378
Mar-25,0.055,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,5,379
Apr-25,-0.026,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,6,380
May-25,0.032,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,7,381
Jun-25,0.037,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,8,382
Jul-25,0.03,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,9,383
Aug-25,-0.001,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,10,384
Sep-25,-0.023,ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces\ee-chart Parque de las Cruces Diferencia mensual de NDVI.csv,Parque de las Cruces,MENSUAL,11,385
Nov-24,-0.022,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,1,386
Dec-24,-0.066,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,2,387
Jan-25,-0.011,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,3,388
Feb-25,-0.025,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,4,389
Mar-25,-0.004,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,5,390
Apr-25,-0.028,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,6,391
May-25,0.003,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,7,392
Jun-25,-0.038,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,8,393
Jul-25,0.022,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,9,394
Aug-25,-0.05,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,10,395
Sep-25,-0.052,ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco\ee-chart Parque de Poblado de San Francisco Diferencia mensual NDVI.csv,Parque de Poblado de San Francisco,MENSUAL,11,396
Nov-24,0.017,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,1,397
Dec-24,-0.043,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,2,398
Jan-25,-0.066,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,3,399
Feb-25,-0.085,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,4,400
Mar-25,0.032,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,5,401
Apr-25,-0.02,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,6,402
May-25,0.028,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,7,403
Jun-25,-0.044,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,8,404
Jul-25,0.014,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,9,405
Aug-25,0.011,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,10,406
Sep-25,0.042,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,MENSUAL,11,407
Nov-24,0.019,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,1,408
Dec-24,0.022,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,2,409
Jan-25,0.062,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,3,410
Feb-25,-0.005,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,4,411
Mar-25,0.012,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,5,412
Apr-25,-0.094,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,6,413
May-25,0.031,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,7,414
Jun-25,-0.019,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,8,415
Jul-25,0.071,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,9,416
Aug-25,-0.052,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,10,417
Sep-25,0.023,ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz\ee-chart Parque de San José de Calasanz Diferencia mensual NDVI.csv,Parque de San josé de Calasanz,MENSUAL,11,418
Nov-24,0.03,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,1,419
Dec-24,-0.021,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,2,420
Jan-25,-0.028,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,3,421
Feb-25,-0.019,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,4,422
Mar-25,0.01,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,5,423
Apr-25,-0.016,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,6,424
May-25,0.0,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,7,425
Jun-25,-0.029,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,8,426
Jul-25,0.005,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,9,427
Aug-25,-0.009,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,10,428
Sep-25,-0.073,ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF\ee-chart Parque del Bronce PVF Diferencia mensual NDVI.csv,Parque del Bronce PVF,MENSUAL,11,429
Nov-24,-0.016,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,1,430
Dec-24,-0.047,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,2,431
Jan-25,-0.068,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,3,432
Feb-25,-0.046,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,4,433
Mar-25,0.001,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,5,434
Apr-25,0.004,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,6,435
May-25,0.07,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,7,436
Jun-25,-0.014,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,8,437
Jul-25,-0.011,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,9,438
Aug-25,-0.001,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,10,439
Sep-25,0.015,ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio\ee-chart Parque del Cementerio Diferencia mensual NDVI.csv,Parque del Cementerio,MENSUAL,11,440
Nov-24,0.017,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,1,441
Dec-24,-0.019,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,2,442
Jan-25,-0.003,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,3,443
Feb-25,-0.031,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,4,444
Mar-25,0.006,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,5,445
Apr-25,-0.065,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,6,446
May-25,0.005,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,7,447
Jun-25,-0.054,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,8,448
Jul-25,0.053,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,9,449
Aug-25,-0.033,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,10,450
Sep-25,-0.098,ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado\ee-chart Parque del Museo del Prado Diferencia mensual NDVI.csv,Parque del Museo del Prado,MENSUAL,11,451
Nov-24,0.031,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,1,452
Dec-24,-0.001,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,2,453
Jan-25,-0.007,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,3,454
Feb-25,-0.022,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,4,455
Mar-25,0.03,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,5,456
Apr-25,0.001,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,6,457
May-25,0.025,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,7,458
Jun-25,-0.007,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,8,459
Jul-25,-0.01,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,9,460
Aug-25,0.001,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,10,461
Sep-25,0.013,ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo\ee-chart Parque del Pueblo de El Pardo Diferencia mensual NDVI.csv,Parque del Pueblo de El Pardo,MENSUAL,11,462
Nov-24,0.015,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,1,463
Dec-24,-0.059,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,2,464
Jan-25,-0.159,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,3,465
Feb-25,-0.048,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,4,466
Mar-25,0.013,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,5,467
Apr-25,0.006,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,6,468
May-25,-0.006,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,7,469
Jun-25,-0.031,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,8,470
Jul-25,0.03,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,9,471
Aug-25,-0.038,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,10,472
Sep-25,0.04,ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne\ee-chart Parque El Cisne Diferencia mensual NDVI.csv,Parque El Cisne,MENSUAL,11,473
Nov-24,0.009,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,1,474
Dec-24,-0.053,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,2,475
Jan-25,-0.066,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,3,476
Feb-25,-0.086,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,4,477
Mar-25,0.002,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,5,478
Apr-25,-0.012,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,6,479
May-25,0.004,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,7,480
Jun-25,-0.043,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,8,481
Jul-25,0.006,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,9,482
Aug-25,-0.03,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,10,483
Sep-25,-0.086,ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván\ee-chart Parque Enrique Tierno Galván- Mirador de Tierno Galván Diferencia mensual NDVI.csv,Parque Enrique Tierno Galván- Mirador de Tierno Galván,MENSUAL,11,484
Nov-24,0.012,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,1,485
Dec-24,-0.048,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,2,486
Jan-25,-0.057,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,3,487
Feb-25,-0.061,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,4,488
Mar-25,0.009,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,5,489
Apr-25,0.006,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,6,490
May-25,0.01,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,7,491
Jun-25,0.045,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,8,492
Jul-25,-0.022,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,9,493
Aug-25,-0.032,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,10,494
