system:time_start,0,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
"May 29, 2025",0.633,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,31,2611
"May 30, 2025",0.641,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,32,2612
"Jun 6, 2025",0.562,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,33,2613
"Jun 8, 2025",0.565,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,34,2614
"Jun 9, 2025",0.524,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,35,2615
"Jun 14, 2025",0.601,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,36,2616
"Jun 16, 2025",0.555,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,37,2617
"Jun 18, 2025",0.566,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,38,2618
"Jun 21, 2025",0.532,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,39,2619
"Jun 21, 2025",0.526,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,40,2620
"Jun 26, 2025",0.565,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,41,2621
"Jun 28, 2025",0.553,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,42,2622
"Jun 29, 2025",0.552,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,43,2623
"Jul 1, 2025",0.267,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,44,2624
"Jul 4, 2025",0.567,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,45,2625
"Jul 6, 2025",0.56,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,46,2626
"Jul 8, 2025",0.544,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,47,2627
"Jul 9, 2025",0.559,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,48,2628
"Jul 11, 2025",0.552,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,49,2629
"Jul 11, 2025",0.581,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,50,2630
"Jul 14, 2025",0.59,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,51,2631
"Jul 16, 2025",0.557,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,52,2632
"Jul 18, 2025",0.56,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,53,2633
"Jul 19, 2025",0.577,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,54,2634
"Jul 21, 2025",0.556,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,55,2635
"Jul 21, 2025",0.586,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,56,2636
"Jul 24, 2025",0.426,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,57,2637
"Jul 26, 2025",0.559,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,58,2638
"Jul 28, 2025",0.546,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,59,2639
"Jul 29, 2025",0.591,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,60,2640
"Jul 31, 2025",0.541,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,61,2641
"Jul 31, 2025",0.554,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,62,2642
"Aug 3, 2025",0.541,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,63,2643
"Aug 5, 2025",0.515,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,64,2644
"Aug 7, 2025",0.516,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,65,2645
"Aug 8, 2025",0.509,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,66,2646
"Aug 10, 2025",0.521,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,67,2647
"Aug 10, 2025",0.541,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,68,2648
"Aug 13, 2025",0.563,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,69,2649
"Aug 15, 2025",0.498,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,70,2650
"Aug 20, 2025",0.48,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,71,2651
"Aug 20, 2025",0.135,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,72,2652
"Aug 23, 2025",0.523,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,73,2653
"Aug 27, 2025",0.346,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,74,2654
"Aug 28, 2025",0.577,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,75,2655
"Aug 30, 2025",0.571,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,76,2656
"Aug 30, 2025",0.589,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,77,2657
"Sep 4, 2025",0.577,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,78,2658
"Sep 9, 2025",0.554,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,79,2659
"Sep 9, 2025",0.311,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,80,2660
"Sep 12, 2025",0.582,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,81,2661
"Sep 14, 2025",0.576,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,82,2662
"Sep 16, 2025",0.562,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,83,2663
"Sep 17, 2025",0.573,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,84,2664
"Sep 22, 2025",0.602,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,85,2665
"Sep 24, 2025",0.581,ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo)\ee-chart Parque de la Supermanzana 7 (Sagenjo) NDVI en el tiempo.csv,Parque de la Supermanzana 7 (Sagenjo),TIEMPO,86,2666
"Nov 6, 2024",0.506,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,1,2667
"Nov 11, 2024",0.502,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,2,2668
"Nov 18, 2024",0.473,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,3,2669
"Nov 28, 2024",0.468,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,4,2670
"Dec 3, 2024",0.424,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,5,2671
"Dec 6, 2024",0.404,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,6,2672
"Dec 8, 2024",0.428,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,7,2673
"Dec 16, 2024",0.429,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,8,2674
"Dec 21, 2024",0.41,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,9,2675
"Dec 23, 2024",0.379,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,10,2676
"Dec 26, 2024",0.388,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,11,2677
"Dec 28, 2024",0.383,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,12,2678
"Dec 31, 2024",0.376,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,13,2679
"Jan 12, 2025",0.388,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,14,2680
"Jan 15, 2025",0.376,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,15,2681
"Jan 17, 2025",0.344,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,16,2682
"Jan 30, 2025",0.397,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,17,2683
"Feb 1, 2025",0.38,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,18,2684
"Feb 4, 2025",0.367,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,19,2685
"Feb 6, 2025",0.377,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,20,2686
"Feb 16, 2025",0.358,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,21,2687
"Mar 28, 2025",0.431,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,22,2688
"Mar 30, 2025",0.435,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,23,2689
"Mar 31, 2025",0.442,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,24,2690
"Apr 7, 2025",0.498,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,25,2691
"Apr 17, 2025",0.439,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,26,2692
"Apr 25, 2025",0.515,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,27,2693
"Apr 27, 2025",0.484,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,28,2694
"May 25, 2025",0.539,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,29,2695
"May 27, 2025",0.524,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,30,2696
"May 29, 2025",0.502,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,31,2697
"May 30, 2025",0.503,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,32,2698
"Jun 6, 2025",0.474,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,33,2699
"Jun 8, 2025",0.477,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,34,2700
"Jun 9, 2025",0.447,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,35,2701
"Jun 14, 2025",0.505,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,36,2702
"Jun 16, 2025",0.475,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,37,2703
"Jun 18, 2025",0.481,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,38,2704
"Jun 21, 2025",0.46,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,39,2705
"Jun 21, 2025",0.446,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,40,2706
"Jun 26, 2025",0.488,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,41,2707
"Jun 28, 2025",0.477,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,42,2708
"Jun 29, 2025",0.471,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,43,2709
"Jul 1, 2025",0.238,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,44,2710
"Jul 4, 2025",0.484,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,45,2711
"Jul 6, 2025",0.478,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,46,2712
"Jul 8, 2025",0.466,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,47,2713
"Jul 9, 2025",0.472,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,48,2714
"Jul 11, 2025",0.478,ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada\ee-chart Parque de la Vaguada NDVI en el tiempo.csv,Parque de la Vaguada,TIEMPO,49,2715
