label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,system:time_start,0,id_global
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,6,"Dec 6, 2024",0.388,3412
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,7,"Dec 8, 2024",0.446,3413
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,8,"Dec 16, 2024",0.448,3414
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,9,"Dec 21, 2024",0.434,3415
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,10,"Dec 23, 2024",0.398,3416
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,11,"Dec 26, 2024",0.411,3417
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,12,"Dec 28, 2024",0.407,3418
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,13,"Dec 31, 2024",0.4,3419
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,14,"Jan 12, 2025",0.422,3420
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,15,"Jan 15, 2025",0.396,3421
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,16,"Jan 17, 2025",0.367,3422
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,17,"Jan 30, 2025",0.418,3423
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,18,"Feb 1, 2025",0.386,3424
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,19,"Feb 4, 2025",0.378,3425
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,20,"Feb 6, 2025",0.384,3426
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,21,"Feb 16, 2025",0.356,3427
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,22,"Mar 28, 2025",0.391,3428
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,23,"Mar 30, 2025",0.386,3429
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,24,"Mar 31, 2025",0.387,3430
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,25,"Apr 7, 2025",0.415,3431
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,26,"Apr 17, 2025",0.45,3432
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,27,"Apr 25, 2025",0.495,3433
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,28,"Apr 27, 2025",0.514,3434
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,29,"May 25, 2025",0.521,3435
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,30,"May 27, 2025",0.508,3436
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,31,"May 29, 2025",0.474,3437
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,32,"May 30, 2025",0.469,3438
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,33,"Jun 6, 2025",0.435,3439
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,34,"Jun 8, 2025",0.432,3440
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,35,"Jun 9, 2025",0.412,3441
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,36,"Jun 14, 2025",0.422,3442
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,37,"Jun 16, 2025",0.393,3443
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,38,"Jun 18, 2025",0.395,3444
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,39,"Jun 21, 2025",0.38,3445
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,40,"Jun 21, 2025",0.373,3446
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,41,"Jun 26, 2025",0.393,3447
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,42,"Jun 28, 2025",0.383,3448
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,43,"Jun 29, 2025",0.382,3449
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,44,"Jul 1, 2025",0.265,3450
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,45,"Jul 4, 2025",0.391,3451
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,46,"Jul 6, 2025",0.38,3452
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,47,"Jul 8, 2025",0.371,3453
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,48,"Jul 9, 2025",0.377,3454
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,49,"Jul 11, 2025",0.375,3455
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,50,"Jul 11, 2025",0.386,3456
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,51,"Jul 14, 2025",0.398,3457
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,52,"Jul 16, 2025",0.376,3458
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,53,"Jul 18, 2025",0.387,3459
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,54,"Jul 19, 2025",0.38,3460
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,55,"Jul 21, 2025",0.392,3461
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,56,"Jul 21, 2025",0.395,3462
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,57,"Jul 24, 2025",0.313,3463
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,58,"Jul 26, 2025",0.383,3464
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,59,"Jul 28, 2025",0.375,3465
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,60,"Jul 29, 2025",0.391,3466
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,61,"Jul 31, 2025",0.374,3467
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,62,"Jul 31, 2025",0.372,3468
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,63,"Aug 3, 2025",0.37,3469
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,64,"Aug 5, 2025",0.36,3470
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,65,"Aug 7, 2025",0.37,3471
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,66,"Aug 8, 2025",0.355,3472
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,67,"Aug 10, 2025",0.365,3473
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,68,"Aug 10, 2025",0.365,3474
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,69,"Aug 13, 2025",0.371,3475
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,70,"Aug 15, 2025",0.314,3476
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,71,"Aug 20, 2025",0.162,3477
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,72,"Aug 20, 2025",0.041,3478
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,73,"Aug 23, 2025",0.365,3479
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,74,"Aug 27, 2025",0.319,3480
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,75,"Aug 28, 2025",0.385,3481
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,76,"Aug 30, 2025",0.382,3482
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,77,"Aug 30, 2025",0.383,3483
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,78,"Sep 4, 2025",0.387,3484
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,79,"Sep 9, 2025",0.385,3485
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,80,"Sep 9, 2025",0.128,3486
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,81,"Sep 12, 2025",0.388,3487
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,82,"Sep 14, 2025",0.391,3488
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,83,"Sep 16, 2025",0.39,3489
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,84,"Sep 17, 2025",0.39,3490
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,85,"Sep 22, 2025",0.428,3491
,,ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco\ee-chart Parque Poblado de San Francisco NDVI en el tiempo.csv,Parque de Poblado de San Francisco,CON_NDVI,86,"Sep 24, 2025",0.416,3492
Nov-24,0.017,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,1,,,3493
Dec-24,-0.043,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,2,,,3494
Jan-25,-0.066,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,3,,,3495
Feb-25,-0.085,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,4,,,3496
Mar-25,0.032,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,5,,,3497
Apr-25,-0.02,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,6,,,3498
May-25,0.028,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,7,,,3499
Jun-25,-0.044,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,8,,,3500
Jul-25,0.014,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,9,,,3501
Aug-25,0.011,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,10,,,3502
Sep-25,0.042,ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma\ee-chart Parque de Roma Diferencia mensual NDVI.csv,Parque de Roma,CON_NDVI,11,,,3503
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,1,"Nov 6, 2024",0.751,3504
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,2,"Nov 11, 2024",0.74,3505
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,3,"Nov 18, 2024",0.662,3506
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,4,"Nov 28, 2024",0.683,3507
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,5,"Dec 3, 2024",0.594,3508
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,6,"Dec 6, 2024",0.595,3509
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,7,"Dec 8, 2024",0.625,3510
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,8,"Dec 16, 2024",0.618,3511
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,9,"Dec 21, 2024",0.592,3512
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,10,"Dec 23, 2024",0.558,3513
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,11,"Dec 26, 2024",0.553,3514
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,12,"Dec 28, 2024",0.537,3515
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,13,"Dec 31, 2024",0.534,3516
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,14,"Jan 12, 2025",0.544,3517
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,15,"Jan 15, 2025",0.53,3518
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,16,"Jan 17, 2025",0.496,3519
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,17,"Jan 30, 2025",0.579,3520
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,18,"Feb 1, 2025",0.542,3521
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,19,"Feb 4, 2025",0.515,3522
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,20,"Feb 6, 2025",0.54,3523
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,21,"Feb 16, 2025",0.518,3524
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,22,"Mar 28, 2025",0.643,3525
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,23,"Mar 30, 2025",0.656,3526
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,24,"Mar 31, 2025",0.664,3527
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,25,"Apr 7, 2025",0.709,3528
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,26,"Apr 17, 2025",0.56,3529
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,27,"Apr 25, 2025",0.712,3530
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,28,"Apr 27, 2025",0.731,3531
,,ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma\ee-chart Parque de Roma NDVI en el tiempo.csv,Parque de Roma,CON_NDVI,29,"May 25, 2025",0.775,3532
